time/fps,rollout/ep_len_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
460,355.91,0.0,139736,303,316,0.7345016000000005,-818.0490322200001,0.0001,22433,0.0004840949841309339
459,346.16,0.0,140400,305,320,0.7332400000000001,-809.4100313999999,0.0001,22599,0.004469209350645542
458,341.32,0.0,141489,308,324,0.7311708999999996,-811.13383225,0.0001,22872,0.0007155370549298823
456,331.69,0.0,142530,311,328,0.7291929999999998,-816.92274288,0.0001,23132,0.0012808175524696708
456,332.76,0.0,143804,315,332,0.7267723999999998,-818.1009361700001,0.0001,23450,0.0003714302438311279
455,320.38,0.0,144477,317,336,0.7254936999999999,-816.0450940299999,0.0001,23619,0.0006436208495870233
454,311.9,0.0,145373,319,340,0.7237913000000005,-809.09600425,0.0001,23843,0.00021066510817036033
454,308.91,0.0,146841,323,344,0.7210021000000004,-810.6448787500002,0.0001,24210,15.202873229980469
453,310.16,0.0,148178,326,348,0.7184618000000003,-817.43354396,0.0001,24544,0.0003878314746543765
452,308.04,0.0,149235,330,352,0.7164535000000005,-824.5426201300002,0.0001,24808,0.0004235680098645389
451,305.69,0.0,150600,333,356,0.7138599999999997,-827.8500830200003,0.0001,25149,0.0008921381668187678
450,303.34,0.0,151745,336,360,0.7116845000000005,-829.6756091300001,0.0001,25436,0.00040725001599639654
449,300.67,0.0,152907,340,364,0.7094767000000002,-837.09044549,0.0001,25726,0.00045643060002475977
448,299.59,0.0,154012,343,368,0.7073772,-841.14621842,0.0001,26002,0.00016980282089207321
448,299.64,0.0,155425,346,372,0.7046924999999997,-841.05747586,0.0001,26356,0.0009463257738389075
447,291.69,0.0,156107,348,376,0.7033967000000004,-840.4328962,0.0001,26526,0.0004529202124103904
446,295.11,0.0,157220,352,380,0.7012819999999997,-840.89963679,0.0001,26804,0.0023338100872933865
446,288.11,0.0,158388,355,384,0.6990628000000003,-845.4839572,0.0001,27096,0.0005367464618757367
445,278.99,0.0,159267,357,388,0.6973926999999998,-842.69776697,0.0001,27316,0.0002875325153581798
444,277.1,0.0,160013,359,392,0.6959753000000002,-839.81862403,0.0001,27503,0.48928141593933105
444,268.28,0.0,160791,361,396,0.6944970999999998,-838.0504011600001,0.0001,27697,0.0003782899584621191
443,264.2,0.0,161543,363,400,0.6930682999999997,-837.3775647399999,0.0001,27885,0.5025402307510376
443,261.08,0.0,162273,365,404,0.6916813,-832.58577353,0.0001,28068,0.000753647880628705
442,257.85,0.0,163331,368,408,0.6896711000000002,-833.3106346199999,0.0001,28332,0.0002874811179935932
442,258.59,0.0,164305,371,412,0.6878204999999997,-834.2879071599999,0.0001,28576,0.00037821399746462703
441,252.98,0.0,165034,373,416,0.6864353999999999,-831.2116470699999,0.0001,28758,0.0002683114435058087
441,255.24,0.0,165924,375,420,0.6847443999999998,-834.81595812,0.0001,28980,0.0006761520053260028
441,251.65,0.0,166654,377,424,0.6833574000000001,-829.90556663,0.0001,29163,0.0006336771184578538
440,252.52,0.0,167782,380,428,0.6812141999999997,-831.4441114700002,0.0001,29445,0.000700920878443867
439,247.96,0.0,168600,383,432,0.6796600000000004,-829.3970227400002,0.0001,29649,0.00040387921035289764
439,252.39,0.0,169716,386,436,0.6775396000000005,-835.5817185800001,0.0001,29928,0.0006566742667928338
438,252.33,0.0,170606,388,440,0.6758486000000004,-830.4848189999998,0.0001,30151,0.0007620434043928981
438,246.45,0.0,171486,391,444,0.6741765999999998,-830.88892461,0.0001,30371,0.00039283459773287177
438,240.55,0.0,172233,393,448,0.6727573000000001,-822.45202115,0.0001,30558,0.0008462900295853615
437,241.15,0.0,173350,396,452,0.6706350000000002,-823.5851724399998,0.0001,30837,0.0005534306401386857
437,234.49,0.0,174049,398,456,0.6693069,-818.46989702,0.0001,31012,0.00027840578695759177
436,229.29,0.0,174674,399,460,0.6681193999999997,-811.36939553,0.0001,31168,0.0002272485289722681
436,224.23,0.0,175330,401,464,0.6668729999999996,-803.98339582,0.0001,31332,0.0003735769132617861
435,221.72,0.0,176184,404,468,0.6652504000000005,-800.22684032,0.0001,31545,0.000742465490475297
435,219.57,0.0,177382,407,472,0.6629742000000004,-806.52092959,0.0001,31845,0.00031932981801219285
434,220.58,0.0,178165,409,476,0.6614864999999999,-807.91497145,0.0001,32041,0.000519732479006052
434,217.04,0.0,178924,411,480,0.6600444000000005,-807.3071289300002,0.0001,32230,0.0003771838382817805
390,214.5,0.0,179838,460,484,0.6583078000000002,-803.6911914199998,0.0001,32459,0.0005258723977021873
390,212.58,0.0,180525,462,488,0.6570024999999995,-801.17853099,0.0001,32631,0.0005708902608603239
390,208.76,0.0,180889,463,492,0.6563108999999996,-796.0822874400001,0.0001,32722,0.0006706077256239951
390,208.01,0.0,181592,465,496,0.6549752000000002,-794.8355502700001,0.0001,32897,0.4505828320980072
390,207.81,0.0,182324,467,500,0.6535844000000004,-794.4158810399999,0.0001,33080,0.0007336103008128703
390,209.62,0.0,183235,469,504,0.6518535000000002,-797.5819843999999,0.0001,33308,0.00034260336542502046
390,204.59,0.0,183790,471,508,0.6507990000000003,-790.2349841000001,0.0001,33447,0.0011457045329734683
390,202.37,0.0,184542,473,512,0.6493702000000006,-787.07654145,0.0001,33635,0.0012282890966162086
389,202.77,0.0,185311,475,516,0.6479090999999997,-787.8798233499999,0.0001,33827,0.0006783107528463006
389,201.43,0.0,186067,477,520,0.6464727000000006,-785.5412552900001,0.0001,34016,0.0005180160515010357
389,200.76,0.0,186730,479,524,0.6452130000000001,-785.0378055400001,0.0001,34182,0.0004434995644260198
389,197.14,0.0,187496,481,528,0.6437576000000005,-779.68756006,0.0001,34373,0.0004425249353516847
389,197.01,0.0,188301,483,532,0.6422280999999997,-779.38173562,0.0001,34575,0.0008513973443768919
389,197.26,0.0,189442,486,536,0.6400601999999995,-779.3788645600001,0.0001,34860,0.0007336440030485392
389,196.04,0.0,190210,488,540,0.6386009999999999,-782.91393685,0.0001,35052,0.003507029265165329
389,193.54,0.0,190840,490,544,0.6374040000000002,-779.60405067,0.0001,35209,0.000696582836098969
389,196.1,0.0,191843,493,548,0.6354983000000003,-782.9361180100001,0.0001,35460,0.0004371998365968466
388,193.13,0.0,192663,495,552,0.6339402999999998,-778.00996811,0.0001,35665,0.00036742445081472397
388,194.06,0.0,193455,497,556,0.6324354999999997,-778.9746154300001,0.0001,35863,0.0004568111035041511
388,193.12,0.0,193986,499,560,0.6314266000000003,-777.6551033200001,0.0001,35996,0.0004484276578295976
388,195.78,0.0,194908,501,564,0.6296748000000005,-781.2964058399999,0.0001,36226,0.0012663389788940549
388,197.08,0.0,195892,504,568,0.6278052000000005,-777.61821671,0.0001,36472,0.002463490702211857
388,191.75,0.0,196557,506,572,0.6265417,-770.61184537,0.0001,36639,0.0005081846611574292
388,189.54,0.0,197119,507,576,0.6254739,-767.27944972,0.0001,36779,0.0012737023644149303
388,189.29,0.0,197853,509,580,0.6240792999999999,-766.75053454,0.0001,36963,15.000325202941895
388,184.16,0.0,198254,510,584,0.6233174000000001,-759.4334300299998,0.0001,37063,0.8254703283309937
387,186.47,0.0,199172,513,588,0.6215731999999996,-762.71059156,0.0001,37292,0.0008585001341998577
387,186.89,0.0,199578,514,592,0.6208017999999995,-763.3095986999998,0.0001,37394,0.0004347212379798293
387,188.84,0.0,200476,517,596,0.6190956000000001,-765.2022047400001,0.0001,37618,0.0006397395045496523
387,188.24,0.0,201148,519,600,0.6178188000000002,-764.0754297499999,0.0001,37786,0.0007388024241663516
386,185.61,0.0,201796,521,604,0.6165875999999997,-760.0641193299999,0.0001,37948,0.0013309470377862453
386,188.93,0.0,202683,523,608,0.6149022999999997,-765.0776958399999,0.0001,38170,0.0008135269163176417
386,190.17,0.0,203559,526,612,0.6132379000000003,-766.8875462999999,0.0001,38389,0.00038100662641227245
386,188.08,0.0,204119,528,616,0.6121739000000004,-763.7602540899998,0.0001,38529,14.92907428741455
386,185.1,0.0,204577,529,620,0.6113036999999996,-759.7443961799997,0.0001,38644,0.0007167033618316054
386,185.42,0.0,205272,531,624,0.6099831999999996,-759.9313393599998,0.0001,38817,0.0008465767023153603
333,184.17,0.0,205913,617,628,0.6087653000000004,-758.1926423099999,0.0001,38978,0.0005439575179480016
333,183.96,0.0,206697,619,632,0.6072756999999998,-757.8530937099998,0.0001,39174,0.5594834685325623
333,181.95,0.0,207637,622,636,0.6054897000000001,-755.1571588600001,0.0001,39409,15.014034271240234
333,182.89,0.0,208499,625,640,0.6038519000000004,-756.7075083900002,0.0001,39624,0.00330488127656281
333,181.37,0.0,208977,626,644,0.6029436999999997,-754.47648298,0.0001,39744,0.0004888629773631692
333,178.37,0.0,209680,628,648,0.6016080000000004,-750.3946237299999,0.0001,39919,14.973219871520996
333,179.16,0.0,210579,630,652,0.5998998999999997,-751.5854512099999,0.0001,40144,15.046892166137695
333,179.09,0.0,211364,632,656,0.5984084000000001,-751.3335864899999,0.0001,40340,0.0011778023326769471
333,180.44,0.0,212030,634,660,0.5971430000000006,-753.2748969199998,0.0001,40507,0.0014010191662237048
334,176.3,0.0,212538,636,664,0.5961778000000002,-747.4409680799998,0.0001,40634,0.0007850847905501723
334,171.66,0.0,213058,637,668,0.5951898000000003,-746.6639018999999,0.0001,40764,0.0004274147213436663
333,174.37,0.0,213994,640,672,0.5934113999999997,-750.2975151199998,0.0001,40998,0.000570788630284369
334,177.82,0.0,214901,643,676,0.5916880999999998,-754.25283635,0.0001,41225,0.00170684524346143
334,178.1,0.0,215663,645,680,0.5902403000000004,-754.6628624100001,0.0001,41415,0.000647303240839392
334,179.53,0.0,216207,646,684,0.5892067000000002,-756.8720487199998,0.0001,41551,0.0007598159136250615
334,175.31,0.0,216703,648,688,0.5882643000000005,-750.8867462,0.0001,41675,0.0008484701975248754
334,180.2,0.0,217598,650,692,0.5865638000000002,-757.64095456,0.0001,41899,0.0007214155630208552
334,176.35,0.0,218111,652,696,0.5855891000000006,-753.1397468600001,0.0001,42027,0.0004673479124903679
334,176.81,0.0,218829,654,700,0.5842249000000004,-753.68258227,0.0001,42207,0.0007961480878293514
334,177.6,0.0,219556,656,704,0.5828435999999997,-754.9744282500001,0.0001,42388,14.932558059692383
334,178.69,0.0,220552,659,708,0.5809512000000001,-756.0237035700001,0.0001,42637,0.0010668489849194884
334,175.37,0.0,221096,661,712,0.5799175999999999,-751.24914676,0.0001,42773,0.0006886290502734482
334,182.96,0.0,222415,664,716,0.5774114999999995,-755.79237524,0.0001,43103,0.0014396988553926349
334,188.11,0.0,223388,667,720,0.5755628000000002,-762.5137810699998,0.0001,43346,0.0006475567352026701
334,187.47,0.0,224019,668,724,0.5743639000000005,-761.58637603,0.0001,43504,15.020157814025879
334,188.58,0.0,224771,671,728,0.5729350999999996,-762.7690228300002,0.0001,43692,0.0005121623398736119
335,188.11,0.0,225508,673,732,0.5715348000000005,-762.1504771100001,0.0001,43876,0.00044680910650640726
335,183.83,0.0,226020,674,736,0.5705619999999998,-755.99963205,0.0001,44004,0.6277065873146057
335,184.38,0.0,226937,677,740,0.5688197000000004,-755.93926659,0.0001,44234,0.00037791288923472166
335,185.28,0.0,227505,678,744,0.5677404999999999,-757.1096183399999,0.0001,44376,0.0007891186978667974
335,184.58,0.0,228138,680,748,0.5665378000000001,-756.02820742,0.0001,44534,0.001075294683687389
335,184.42,0.0,229021,683,752,0.5648601000000004,-755.5188117300002,0.0001,44755,0.0005304703372530639
335,181.6,0.0,229524,684,756,0.5639044000000003,-751.7533660299999,0.0001,44880,14.956013679504395
335,186.04,0.0,230634,687,760,0.5617953999999998,-752.6653782800001,0.0001,45158,0.000879101746249944
335,191.13,0.0,231651,690,764,0.5598631000000002,-759.32761618,0.0001,45412,0.0005094695370644331
335,192.1,0.0,232268,692,768,0.5586908000000002,-760.46677876,0.0001,45566,0.0005732395220547915
335,188.43,0.0,232837,693,772,0.5576096999999998,-755.5428671599998,0.0001,45709,0.0004548440338112414
335,187.37,0.0,233638,696,776,0.5560878000000002,-754.5462249799999,0.0001,45909,0.00048290216363966465
335,189.62,0.0,234625,698,780,0.5542125000000001,-757.19793752,0.0001,46156,0.0011137855472043157
335,188.54,0.0,235061,700,784,0.5533841000000006,-755.5062780799999,0.0001,46265,0.0009943204931914806
335,190.24,0.0,235727,702,788,0.5521187000000001,-757.70361328,0.0001,46431,0.0005809963913634419
335,187.39,0.0,236337,704,792,0.5509597000000004,-753.7279633999999,0.0001,46584,0.0006902269669808447
335,189.46,0.0,237057,706,796,0.5495917000000001,-756.41778522,0.0001,46764,0.0006452931556850672
335,189.19,0.0,237748,708,800,0.5482788000000003,-755.6678496499999,0.0001,46936,0.0008266408694908023
335,186.88,0.0,238244,709,804,0.5473363999999996,-752.2237643000002,0.0001,47060,0.0011055039940401912
335,183.21,0.0,238873,711,808,0.5461413,-747.29739367,0.0001,47218,0.0008373259915970266
335,184.47,0.0,239543,713,812,0.5448683000000003,-748.90914967,0.0001,47385,0.00104517862200737
335,181.24,0.0,240539,716,816,0.5429758999999997,-749.69770053,0.0001,47634,0.6919578909873962
335,176.75,0.0,241063,717,820,0.5419802999999996,-743.765579,0.0001,47765,0.0005724682123400271
335,178.99,0.0,241918,720,824,0.5403558000000004,-746.51980407,0.0001,47979,0.0007732916856184602
335,182.7,0.0,243041,723,828,0.5382221000000001,-751.41644977,0.0001,48260,0.0011162667069584131
336,186.16,0.0,244124,726,832,0.5361644000000001,-754.7115527000001,0.0001,48530,0.006674709729850292
336,187.4,0.0,244760,728,836,0.5349560000000001,-755.9759392099998,0.0001,48689,0.0009001366561278701
336,187.33,0.0,245670,730,840,0.5332269999999999,-755.6694045400001,0.0001,48917,0.0006171104614622891
336,190.52,0.0,246557,733,844,0.5315417,-759.2621472899998,0.0001,49139,0.0009320583194494247
336,192.97,0.0,247435,736,848,0.5298734999999994,-762.6672655500001,0.0001,49358,0.0005446370341815054
336,190.03,0.0,248024,737,852,0.5287544,-758.9873967099999,0.0001,49505,0.0018842872232198715
336,190.22,0.0,248546,739,856,0.5277626,-759.1539256200001,0.0001,49636,0.0007855909643694758
336,184.66,0.0,249100,741,860,0.5267100000000002,-756.6214270699999,0.0001,49774,0.0005531390779651701
336,184.43,0.0,250094,743,864,0.5248213999999998,-756.45406366,0.0001,50023,0.03352881595492363
336,182.12,0.0,250480,745,868,0.5240879999999997,-753.35759887,0.0001,50119,0.0019997756462544203
336,182.78,0.0,251115,746,872,0.5228814999999999,-753.9971956800001,0.0001,50278,0.0013118070783093572
336,182.26,0.0,251864,748,876,0.5214584000000001,-753.0843335300003,0.0001,50465,0.0014483322156593204
336,179.38,0.0,252563,750,880,0.5201302999999998,-749.31772042,0.0001,50640,0.0013796593993902206
336,183.07,0.0,253368,753,884,0.5186008000000002,-754.2580747100001,0.0001,50841,0.0015122764743864536
336,181.3,0.0,253857,754,888,0.5176716999999998,-751.8847144199999,0.0001,50964,0.0009572870330885053
336,180.38,0.0,254375,756,892,0.5166875,-750.20770929,0.0001,51093,0.0006494370172731578
336,181.18,0.0,255175,758,896,0.5151675000000007,-751.2529898699999,0.0001,51293,0.6650627851486206
336,182.05,0.0,255953,761,900,0.5136893000000002,-752.7442525599997,0.0001,51488,0.0008172239176928997
336,181.95,0.0,256439,762,904,0.5127659,-752.2623302100001,0.0001,51609,0.0016929792473092675
336,183.2,0.0,257193,764,908,0.5113333,-753.65211441,0.0001,51798,0.0004804717900697142
336,184.53,0.0,257996,766,912,0.5098076000000005,-755.54701761,0.0001,51998,0.0008849488222040236
336,180.33,0.0,258572,768,916,0.5087131999999996,-750.2549786699998,0.0001,52142,0.0010665785521268845
336,181.93,0.0,259256,770,920,0.5074136000000002,-752.1155179600001,0.0001,52313,0.000999301322735846
336,178.05,0.0,259723,772,924,0.5065263,-747.06016317,0.0001,52430,0.0006810261984355748
336,173.39,0.0,260380,774,928,0.5052779999999999,-740.8925195499999,0.0001,52594,0.0006998403696343303
336,169.41,0.0,261065,776,932,0.5039765000000005,-736.6451711899999,0.0001,52766,0.0009691087179817259
336,173.92,0.0,262152,779,936,0.5019112000000001,-738.4800662,0.0001,53037,14.834212303161621
336,172.52,0.0,262922,781,940,0.5004482000000003,-736.6867267000001,0.0001,53230,0.000619922298938036
336,172.85,0.0,263842,784,944,0.4987001999999996,-737.77102796,0.0001,53460,0.0009366103913635015
336,172.59,0.0,264694,786,948,0.49708140000000056,-737.0693194499997,0.0001,53673,0.0008097875979728997
336,171.81,0.0,265205,788,952,0.4961105,-735.8857449899999,0.0001,53801,14.78453254699707
336,170.98,0.0,265644,789,956,0.4952764000000003,-734.6603545600001,0.0001,53910,0.0016800896264612675
336,174.33,0.0,266533,792,960,0.4935873000000002,-738.8065896200001,0.0001,54133,0.0013054530136287212
336,172.52,0.0,267346,794,964,0.4920426000000001,-735.51313788,0.0001,54336,0.0010440119076520205
336,173.81,0.0,267861,795,968,0.49106410000000045,-737.2003922,0.0001,54465,0.000881559681147337
336,173.31,0.0,268446,797,972,0.48995260000000007,-736.5849786600002,0.0001,54611,0.0010932948207482696
336,176.11,0.0,269475,800,976,0.48799749999999975,-734.4099983699999,0.0001,54868,0.0008884061244316399
336,172.78,0.0,269841,801,980,0.48730209999999985,-729.9046232,0.0001,54960,0.0007517412886954844
336,170.08,0.0,270376,803,984,0.4862856000000001,-726.2900939199999,0.0001,55093,0.0014903275296092033
336,173.24,0.0,271181,805,988,0.48475610000000047,-730.0675779400001,0.0001,55295,0.0009744887356646359
336,173.56,0.0,271731,807,992,0.48371109999999995,-730.9259954899999,0.0001,55432,0.0012479829601943493
336,169.29,0.0,272104,808,996,0.4830023999999996,-725.1343842999999,0.0001,55525,0.001595048001036048
336,164.74,0.0,272427,809,1000,0.4823886999999999,-718.9213782999999,0.0001,55606,14.766332626342773
336,163.06,0.0,272745,810,1004,0.4817845000000004,-716.8323934199999,0.0001,55686,0.0045673903077840805
336,163.47,0.0,273540,812,1008,0.4802740000000002,-717.7585386999999,0.0001,55884,0.0010469815460965037
336,161.02,0.0,274098,814,1012,0.47921380000000036,-714.29050888,0.0001,56024,0.001043798285536468
336,158.43,0.0,274415,816,1016,0.47861149999999986,-710.6906427299999,0.0001,56103,0.0013916484313085675
336,157.61,0.0,275017,818,1020,0.4774676999999997,-709.9187985599998,0.0001,56254,0.0013198332162573934
336,161.08,0.0,275831,820,1024,0.47592110000000065,-714.22491723,0.0001,56457,0.0024348502047359943
336,161.92,0.0,276572,823,1028,0.4745132000000002,-715.4987479700001,0.0001,56642,0.0009922648314386606
335,159.35,0.0,277000,824,1032,0.4737,-711.96940494,0.0001,56749,0.0008897603256627917
335,154.3,0.0,277582,826,1036,0.47259419999999985,-709.78245482,0.0001,56895,0.0005149910575710237
335,153.42,0.0,278264,828,1040,0.47129839999999945,-708.4680018800001,0.0001,57065,0.0022943068761378527
336,152.75,0.0,279117,830,1044,0.4696777000000004,-706.9465629299999,0.0001,57279,0.0015560361789539456
336,152.39,0.0,279933,833,1048,0.46812730000000013,-706.42431228,0.0001,57483,0.0007135773776099086
336,153.11,0.0,280516,834,1052,0.46701959999999987,-707.5095052799999,0.0001,57628,0.0014148575719445944
336,156.75,0.0,281319,837,1056,0.46549390000000024,-712.23923424,0.0001,57829,0.0011815896723419428
336,153.48,0.0,281881,838,1060,0.4644261000000002,-708.03002172,0.0001,57970,0.0007986408891156316
336,151.06,0.0,282452,840,1064,0.46334119999999956,-705.4798384399999,0.0001,58112,0.0009240396902896464
336,150.53,0.0,282914,841,1068,0.46246339999999964,-704.6124947999998,0.0001,58228,0.0016556476475670934
336,153.09,0.0,283755,844,1072,0.46086550000000004,-707.8593019,0.0001,58438,0.0013234145008027554
336,149.11,0.0,284386,846,1076,0.4596666000000005,-708.5501709700001,0.0001,58596,0.0006056755082681775
336,151.13,0.0,284954,847,1080,0.4585874,-711.1874228199999,0.0001,58738,0.035651661455631256
336,151.04,0.0,285480,849,1084,0.4575879999999998,-710.58497397,0.0001,58869,0.0008675853023305535
336,149.5,0.0,286131,851,1088,0.4563511,-709.0158791700001,0.0001,59032,0.0008970644557848573
336,149.44,0.0,286675,853,1092,0.4553174999999998,-708.77194862,0.0001,59168,0.0008074850775301456
336,151.72,0.0,287276,854,1096,0.4541755999999997,-711.67096429,0.0001,59318,0.0008854849729686975
336,153.75,0.0,287802,856,1100,0.4531762000000005,-714.3590220300003,0.0001,59450,0.0010835409630089998
336,158.43,0.0,288588,858,1104,0.4516827999999997,-720.5471558800001,0.0001,59646,0.0008599848370067775
336,154.74,0.0,289014,860,1108,0.45087339999999965,-715.0695579499999,0.0001,59753,0.000931384158320725
336,155.16,0.0,289614,861,1112,0.4497333999999996,-715.70533969,0.0001,59903,0.001147667644545436
336,159.54,0.0,290369,863,1116,0.4482989000000005,-721.47281094,0.0001,60092,0.0013909434201195836
336,156.55,0.0,290672,864,1120,0.44772319999999977,-717.3312241099999,0.0001,60167,0.0005447255098260939
336,155.43,0.0,291374,866,1124,0.4463894000000004,-716.06331914,0.0001,60343,14.835803985595703
336,153.97,0.0,291969,868,1128,0.44525889999999957,-713.49596135,0.0001,60492,0.001342599163763225
336,156.1,0.0,292610,870,1132,0.44404100000000046,-716.2893403400001,0.0001,60652,0.0008825010154396296
336,159.65,0.0,293547,873,1136,0.44226069999999984,-720.4110881,0.0001,60886,0.0014435801422223449
318,156.44,0.0,293908,923,1140,0.44157480000000016,-716.4188848899998,0.0001,60976,0.0018321325769647956
318,153.52,0.0,294469,925,1144,0.4405089000000001,-713.0653838100001,0.0001,61117,0.7909023761749268
318,153.12,0.0,295245,927,1148,0.4390344999999999,-712.5032985000001,0.0001,61311,0.0024097990244627
318,151.53,0.0,295669,928,1152,0.4382288999999999,-710.2210973400001,0.0001,61417,0.0010470513952896
318,148.52,0.0,296171,930,1156,0.4372750999999999,-706.2466760999997,0.0001,61542,0.0009350436157546937
318,149.04,0.0,296785,931,1160,0.4361085000000001,-706.53558694,0.0001,61696,0.0018959562294185162
318,146.41,0.0,297093,932,1164,0.43552330000000017,-703.02714786,0.0001,61773,0.0012643495574593544
318,148.85,0.0,297799,934,1168,0.43418189999999957,-706.5015187700001,0.0001,61949,0.0008440621895715594
318,145.05,0.0,298260,936,1172,0.43330599999999964,-701.26790108,0.0001,62064,0.0015797882806509733
318,144.07,0.0,298793,937,1176,0.4322933000000001,-699.8258093900002,0.0001,62198,0.001106509123928845
318,144.91,0.0,299445,939,1180,0.43105450000000034,-700.7763330200002,0.0001,62361,14.810089111328125
318,145.48,0.0,300028,941,1184,0.4299468000000001,-701.8507725000002,0.0001,62506,14.74363899230957
318,144.46,0.01,300577,943,1188,0.42890369999999967,-695.1228534700001,0.0001,62644,0.0019446822116151452
318,145.75,0.01,301250,944,1192,0.4276249999999998,-696.8019158899999,0.0001,62812,0.006072681862860918
318,143.58,0.01,301634,946,1196,0.4268953999999999,-694.08538189,0.0001,62908,0.001044845674186945
318,143.11,0.01,302113,947,1200,0.4259853000000001,-693.3715182200001,0.0001,63028,14.831094741821289
318,141.69,0.01,302757,949,1204,0.4247616999999998,-691.2551638300002,0.0001,63189,0.0007904382655397058
318,142.21,0.01,303235,950,1208,0.4238535,-691.9706700200001,0.0001,63308,0.0021863714791834354
318,142.5,0.01,303864,952,1212,0.42265840000000043,-692.1878673400003,0.0001,63465,0.0016212527407333255
319,141.5,0.01,304519,954,1216,0.42141390000000056,-690.80847196,0.0001,63629,0.0009369113831780851
319,144.01,0.01,305073,956,1220,0.4203612999999997,-694.0159880400001,0.0001,63768,0.0015239239437505603
319,145.26,0.01,305900,958,1224,0.41879,-695.2188226999999,0.0001,63974,0.0007337898714467883
319,147.7,0.01,306739,961,1228,0.4171959000000005,-698.64511065,0.0001,64184,0.0018561652395874262
319,148.04,0.01,307414,963,1232,0.41591340000000054,-698.78602591,0.0001,64353,0.9557248950004578
319,141.76,0.01,307723,964,1236,0.4153263000000006,-691.0569989,0.0001,64430,0.0013325999025255442
319,142.57,0.01,308165,965,1240,0.41448649999999965,-692.0462036600001,0.0001,64541,0.0008625824120827019
319,142.18,0.01,308687,967,1244,0.41349470000000055,-691.3062826200003,0.0001,64671,0.0008119796984829009
319,142.03,0.01,309448,969,1248,0.4120488000000002,-691.14013701,0.0001,64861,0.0011207982897758484
319,141.15,0.01,309784,970,1252,0.41141039999999973,-690.0017341599997,0.0001,64945,0.0010471127461642027
319,139.91,0.01,310162,971,1256,0.4106922000000002,-688.4651180899999,0.0001,65040,0.009657388553023338
319,139.84,0.01,310769,973,1260,0.4095388999999997,-688.5721729999999,0.0001,65192,0.0011901729740202427
319,140.95,0.01,311188,974,1264,0.4087428000000001,-690.0227751899998,0.0001,65296,0.0030562719330191612
319,137.21,0.01,311520,975,1268,0.4081119999999998,-684.8850261599998,0.0001,65379,0.001134672318585217
319,138.34,0.01,312094,977,1272,0.4070214000000001,-686.16704414,0.0001,65523,0.0013487687101587653
319,140.26,0.01,312819,979,1276,0.4056439000000006,-688.6200988999999,0.0001,65704,0.001129978452809155
319,141.03,0.01,313548,981,1280,0.4042587999999997,-689.3249315400001,0.0001,65886,0.003073715139180422
319,142.68,0.01,314296,984,1284,0.4028376,-691.3117786000001,0.0001,66073,0.00268042110837996
319,145.49,0.0,315126,986,1288,0.4012606000000001,-699.88461909,0.0001,66281,0.0015019793063402176
319,146.66,0.0,315916,988,1292,0.3997596000000001,-701.0525536900002,0.0001,66478,0.0013618116499856114
319,149.37,0.0,316571,990,1296,0.39851510000000023,-704.1505030900001,0.0001,66642,14.654387474060059
319,152.22,0.0,317335,992,1300,0.39706350000000057,-707.2500887100001,0.0001,66833,0.002528364071622491
319,150.04,0.0,317761,994,1304,0.3962541000000005,-704.4741546100001,0.0001,66940,0.0016015239525586367
319,150.54,0.0,318289,995,1308,0.3952509000000002,-705.33179705,0.0001,67072,14.749277114868164
319,148.8,0.0,318744,997,1312,0.3943864000000007,-703.069358,0.0001,67185,0.002802378498017788
319,147.48,0.0,319267,998,1316,0.3933927000000006,-701.4044261000001,0.0001,67316,0.0013096740003675222
319,146.63,0.0,319736,1000,1320,0.39250160000000023,-700.2551662200001,0.0001,67433,0.001943464856594801
319,143.84,0.0,320284,1001,1324,0.3914603999999998,-696.8368182700001,0.0001,67570,0.002215978689491749
319,140.6,0.0,320799,1003,1328,0.39048190000000016,-692.9035818400001,0.0001,67699,0.0026922787073999643
319,138.11,0.0,321225,1004,1332,0.3896725000000001,-689.7657393100001,0.0001,67806,0.0017660490702837706
319,140.3,0.0,321753,1006,1336,0.38866929999999966,-692.47947168,0.0001,67938,0.0010148345027118921
319,140.14,0.0,322179,1007,1340,0.3878598999999996,-692.1730589,0.0001,68044,0.0011249122908338904
319,139.96,0.0,322683,1009,1344,0.3869022999999996,-691.97618294,0.0001,68170,0.002452484332025051
319,137.83,0.0,323231,1010,1348,0.3858611000000002,-689.15312355,0.0001,68307,0.008057265542447567
319,141.85,0.0,323969,1013,1352,0.38445889999999994,-694.0963814699998,0.0001,68492,0.0013538235798478127
319,144.78,0.0,324640,1015,1356,0.3831840000000002,-697.5138120999999,0.0001,68659,0.0033062337897717953
319,145.27,0.0,325296,1017,1360,0.3819376000000002,-697.90641463,0.0001,68823,0.0013307018671184778
319,145.5,0.0,325738,1018,1364,0.3810978000000004,-698.00375184,0.0001,68934,0.000752219813875854
319,147.04,0.0,326224,1020,1368,0.38017440000000013,-699.91623515,0.0001,69055,0.9093213081359863
319,148.13,0.0,326907,1022,1372,0.37887669999999973,-701.5340191800002,0.0001,69226,0.0012182638747617602
319,149.23,0.0,327742,1024,1376,0.3772902000000006,-703.1385390600001,0.0001,69435,0.0008841318194754422
319,147.75,0.0,328323,1026,1380,0.3761863000000004,-701.37976343,0.0001,69580,0.002403438091278076
